Body,Head
?c parent ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b
?c child ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a successor ?b
?a hasSpouse ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b
?a mother ?c   ?c father ?d   ?b father ?d,?a mother ?b
?a mother ?c   ?c successor ?d   ?d predecessor ?b,?a mother ?b
?a mother ?c   ?c successor ?d   ?d parent ?b,?a mother ?b
?a mother ?c   ?c successor ?d   ?d mother ?b,?a mother ?b
?a mother ?c   ?c father ?d   ?b parent ?d,?a mother ?b
?a mother ?c   ?c successor ?d   ?d spouse ?b,?a mother ?b
?a mother ?c   ?c successor ?d   ?b successor ?d,?a mother ?b
?a mother ?c   ?c successor ?d   ?b predecessor ?d,?a mother ?b
?a mother ?c   ?c successor ?d   ?b child ?d,?a mother ?b
?a mother ?c   ?c successor ?d   ?b spouse ?d,?a mother ?b
?a mother ?c   ?c predecessor ?d   ?d child ?b,?a mother ?b
?a mother ?c   ?c predecessor ?d   ?d successor ?b,?a mother ?b
?a mother ?c   ?c predecessor ?d   ?b predecessor ?d,?a mother ?b
?a mother ?c   ?c predecessor ?d   ?d predecessor ?b,?a mother ?b
?a mother ?c   ?c predecessor ?d   ?b parent ?d,?a mother ?b
?a mother ?c   ?c predecessor ?d   ?b successor ?d,?a mother ?b
?a mother ?c   ?c mother ?d   ?d child ?b,?a mother ?b
?a mother ?c   ?c name ?d   ?d name ?b,?a mother ?b
?a mother ?c   ?c mother ?d   ?b parent ?d,?a mother ?b
?a mother ?c   ?c name ?d   ?b name ?d,?a mother ?b
?a mother ?c   ?c child ?d   ?d mother ?b,?a mother ?b
?a mother ?c   ?c child ?d   ?d predecessor ?b,?a mother ?b
?a mother ?c   ?c marriedTo ?d   ?d marriedTo ?b,?a mother ?b
?a mother ?c   ?c marriedTo ?d   ?b marriedTo ?d,?a mother ?b
?a mother ?c   ?c child ?d   ?d parent ?b,?a mother ?b
?a mother ?c   ?c child ?d   ?b successor ?d,?a mother ?b
?a mother ?c   ?c child ?d   ?b child ?d,?a mother ?b
?c marriedTo ?a   ?c marriedTo ?d   ?d successor ?b,?a successor ?b
?c marriedTo ?a   ?c marriedTo ?d   ?d child ?b,?a successor ?b
?a mother ?c   ?c spouse ?d   ?b successor ?d,?a mother ?b
?c marriedTo ?a   ?c marriedTo ?d   ?b predecessor ?d,?a successor ?b
?c marriedTo ?a   ?c marriedTo ?d   ?b parent ?d,?a successor ?b
?a mother ?c   ?c spouse ?d   ?b spouse ?d,?a mother ?b
?a mother ?c   ?c spouse ?d   ?d spouse ?b,?a mother ?b
?c marriedTo ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b
?c predecessor ?a   ?c predecessor ?d   ?d successor ?b,?a successor ?b
?c predecessor ?a   ?c predecessor ?d   ?d child ?b,?a successor ?b
?c predecessor ?a   ?c predecessor ?d   ?d predecessor ?b,?a successor ?b
?c predecessor ?a   ?c predecessor ?d   ?d spouse ?b,?a successor ?b
?c predecessor ?a   ?c predecessor ?d   ?b predecessor ?d,?a successor ?b
?c predecessor ?a   ?c predecessor ?d   ?b parent ?d,?a successor ?b
?c predecessor ?a   ?c predecessor ?d   ?b mother ?d,?a successor ?b
?c predecessor ?a   ?c predecessor ?d   ?b father ?d,?a successor ?b
?c predecessor ?a   ?c predecessor ?d   ?b spouse ?d,?a successor ?b
?a mother ?c   ?c gender ?d   ?b gender ?d,?a mother ?b
?c predecessor ?a   ?c predecessor ?d   ?b successor ?d,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?d parent ?b,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?d father ?b,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?d successor ?b,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?d predecessor ?b,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?d mother ?b,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?d spouse ?b,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?b successor ?d,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?b child ?d,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?b predecessor ?d,?a successor ?b
?c predecessor ?a   ?c successor ?d   ?b spouse ?d,?a successor ?b
?c predecessor ?a   ?c father ?d   ?d child ?b,?a successor ?b
?c predecessor ?a   ?c father ?d   ?d successor ?b,?a successor ?b
?c predecessor ?a   ?c father ?d   ?b father ?d,?a successor ?b
?c predecessor ?a   ?c father ?d   ?b parent ?d,?a successor ?b
?c predecessor ?a   ?c father ?d   ?b predecessor ?d,?a successor ?b
?c predecessor ?a   ?c spouse ?d   ?d successor ?b,?a successor ?b
?c spouse ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b
?c predecessor ?a   ?c spouse ?d   ?d spouse ?b,?a successor ?b
?c predecessor ?a   ?c spouse ?d   ?d child ?b,?a successor ?b
?c predecessor ?a   ?c spouse ?d   ?d predecessor ?b,?a successor ?b
?a mother ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b
?c predecessor ?a   ?c spouse ?d   ?b spouse ?d,?a successor ?b
?c predecessor ?a   ?c spouse ?d   ?b predecessor ?d,?a successor ?b
?c predecessor ?a   ?c spouse ?d   ?b successor ?d,?a successor ?b
?c predecessor ?a   ?c parent ?d   ?d successor ?b,?a successor ?b
?c predecessor ?a   ?c parent ?d   ?d child ?b,?a successor ?b
?c predecessor ?a   ?c parent ?d   ?b predecessor ?d,?a successor ?b
?c predecessor ?a   ?c parent ?d   ?b parent ?d,?a successor ?b
?c predecessor ?a   ?c parent ?d   ?b father ?d,?a successor ?b
?c predecessor ?a   ?c parent ?d   ?b mother ?d,?a successor ?b
?c predecessor ?a   ?c gender ?d   ?b gender ?d,?a successor ?b
?c predecessor ?a   ?c child ?d   ?d parent ?b,?a successor ?b
?c predecessor ?a   ?c child ?d   ?d father ?b,?a successor ?b
?c predecessor ?a   ?c child ?d   ?d predecessor ?b,?a successor ?b
?c predecessor ?a   ?c child ?d   ?d mother ?b,?a successor ?b
?c predecessor ?a   ?c name ?d   ?d name ?b,?a successor ?b
?c predecessor ?a   ?c child ?d   ?b successor ?d,?a successor ?b
?c predecessor ?a   ?c child ?d   ?b child ?d,?a successor ?b
?c predecessor ?a   ?c mother ?d   ?d successor ?b,?a successor ?b
?c predecessor ?a   ?c mother ?d   ?d child ?b,?a successor ?b
?c predecessor ?a   ?c name ?d   ?b name ?d,?a successor ?b
?c predecessor ?a   ?c mother ?d   ?b predecessor ?d,?a successor ?b
?c predecessor ?a   ?c mother ?d   ?b mother ?d,?a successor ?b
?c predecessor ?a   ?c mother ?d   ?b parent ?d,?a successor ?b
?a name ?c   ?c mother ?d   ?d name ?b,?a mother ?b
?a name ?c   ?c mother ?d   ?b name ?d,?a mother ?b
?a name ?c   ?c parent ?d   ?d spouse ?b,?a mother ?b
?a name ?c   ?c parent ?d   ?d name ?b,?a mother ?b
?a name ?c   ?c parent ?d   ?b spouse ?d,?a mother ?b
?a name ?c   ?c parent ?d   ?b name ?d,?a mother ?b
?a name ?c   ?c father ?d   ?d spouse ?b,?a mother ?b
?c predecessor ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a successor ?b
?a name ?c   ?c father ?d   ?b spouse ?d,?a mother ?b
?a name ?c   ?c name ?d   ?d mother ?b,?a mother ?b
?a name ?c   ?c name ?d   ?d parent ?b,?a mother ?b
?a name ?c   ?c name ?d   ?b child ?d,?a mother ?b
?a father ?c   ?c child ?d   ?d mother ?b,?a mother ?b
?a father ?c   ?c child ?d   ?d parent ?b,?a mother ?b
?a father ?c   ?c child ?d   ?b child ?d,?a mother ?b
?c successor ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b
?a name ?c   ?c gender ?d   ?b gender ?d,?a mother ?b
?a father ?c   ?c child ?d   ?b successor ?d,?a mother ?b
?a marriedTo ?c   ?c marriedTo ?d   ?d mother ?b,?a mother ?b
?a father ?c   ?c predecessor ?d   ?d successor ?b,?a mother ?b
?a father ?c   ?c successor ?d   ?d mother ?b,?a mother ?b
?a father ?c   ?c successor ?d   ?d parent ?b,?a mother ?b
?a father ?c   ?c successor ?d   ?d predecessor ?b,?a mother ?b
?a name ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b
?a father ?c   ?c successor ?d   ?b child ?d,?a mother ?b
?a father ?c   ?c successor ?d   ?b successor ?d,?a mother ?b
?a marriedTo ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a mother ?b
?a spouse ?c   ?c spouse ?d   ?d mother ?b,?a mother ?b
?a spouse ?c   ?c spouse ?d   ?d parent ?b,?a mother ?b
?a spouse ?c   ?c spouse ?d   ?d predecessor ?b,?a mother ?b
?a spouse ?c   ?c spouse ?d   ?b successor ?d,?a mother ?b
?a spouse ?c   ?c successor ?d   ?d mother ?b,?a mother ?b
?a spouse ?c   ?c spouse ?d   ?b child ?d,?a mother ?b
?a spouse ?c   ?c successor ?d   ?d parent ?b,?a mother ?b
?a father ?c   ?c spouse ?d   ?d name ?b,?a mother ?b
?a father ?c   ?c spouse ?d   ?b name ?d,?a mother ?b
?a spouse ?c   ?c gender ?d   ?b gender ?d,?a mother ?b
?a father ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b
?a parent ?c   ?c parent ?d   ?d child ?b,?a mother ?b
?a parent ?c   ?c parent ?d   ?d successor ?b,?a mother ?b
?a parent ?c   ?c parent ?d   ?b parent ?d,?a mother ?b
?a parent ?c   ?c parent ?d   ?b father ?d,?a mother ?b
?a parent ?c   ?c parent ?d   ?b mother ?d,?a mother ?b
?a parent ?c   ?c parent ?d   ?b predecessor ?d,?a mother ?b
?a child ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b
?a parent ?c   ?c spouse ?d   ?d spouse ?b,?a mother ?b
?a parent ?c   ?c spouse ?d   ?d name ?b,?a mother ?b
?a parent ?c   ?c spouse ?d   ?b name ?d,?a mother ?b
?a parent ?c   ?c spouse ?d   ?b spouse ?d,?a mother ?b
?a parent ?c   ?c name ?d   ?d name ?b,?a mother ?b
?a parent ?c   ?c father ?d   ?d successor ?b,?a mother ?b
?a parent ?c   ?c father ?d   ?d child ?b,?a mother ?b
?a parent ?c   ?c name ?d   ?b name ?d,?a mother ?b
?a parent ?c   ?c mother ?d   ?d child ?b,?a mother ?b
?a parent ?c   ?c father ?d   ?b father ?d,?a mother ?b
?a parent ?c   ?c father ?d   ?b parent ?d,?a mother ?b
?a parent ?c   ?c mother ?d   ?b mother ?d,?a mother ?b
?a parent ?c   ?c successor ?d   ?d mother ?b,?a mother ?b
?a parent ?c   ?c mother ?d   ?b parent ?d,?a mother ?b
?a spouse ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b
?a parent ?c   ?c successor ?d   ?d parent ?b,?a mother ?b
?a parent ?c   ?c successor ?d   ?d spouse ?b,?a mother ?b
?a parent ?c   ?c gender ?d   ?b gender ?d,?a mother ?b
?a parent ?c   ?c successor ?d   ?d predecessor ?b,?a mother ?b
?a parent ?c   ?c successor ?d   ?b child ?d,?a mother ?b
?a parent ?c   ?c successor ?d   ?b successor ?d,?a mother ?b
?a parent ?c   ?c child ?d   ?d predecessor ?b,?a mother ?b
?a parent ?c   ?c child ?d   ?d mother ?b,?a mother ?b
?a parent ?c   ?c child ?d   ?b successor ?d,?a mother ?b
?a parent ?c   ?c predecessor ?d   ?d child ?b,?a mother ?b
?a parent ?c   ?c predecessor ?d   ?d successor ?b,?a mother ?b
?a parent ?c   ?c child ?d   ?d parent ?b,?a mother ?b
?a parent ?c   ?c marriedTo ?d   ?d marriedTo ?b,?a mother ?b
?a parent ?c   ?c marriedTo ?d   ?b marriedTo ?d,?a mother ?b
?a parent ?c   ?c predecessor ?d   ?b predecessor ?d,?a mother ?b
?a parent ?c   ?c child ?d   ?b child ?d,?a mother ?b
?a parent ?c   ?c predecessor ?d   ?b parent ?d,?a mother ?b
?c parent ?a   ?c mother ?d   ?d mother ?b,?a mother ?b
?c parent ?a   ?c mother ?d   ?d parent ?b,?a mother ?b
?c parent ?a   ?c mother ?d   ?b child ?d,?a mother ?b
?c parent ?a   ?c father ?d   ?d mother ?b,?a mother ?b
?c parent ?a   ?c father ?d   ?d predecessor ?b,?a mother ?b
?c parent ?a   ?c father ?d   ?d parent ?b,?a mother ?b
?c parent ?a   ?c father ?d   ?b child ?d,?a mother ?b
?c parent ?a   ?c father ?d   ?b successor ?d,?a mother ?b
?c parent ?a   ?c parent ?d   ?d mother ?b,?a mother ?b
?c parent ?a   ?c parent ?d   ?d parent ?b,?a mother ?b
?c parent ?a   ?c parent ?d   ?d predecessor ?b,?a mother ?b
?c parent ?a   ?c parent ?d   ?b child ?d,?a mother ?b
?a parent ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b
?c predecessor ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b
?c parent ?a   ?c parent ?d   ?b successor ?d,?a mother ?b
?c parent ?a   ?c predecessor ?d   ?d mother ?b,?a mother ?b
?c parent ?a   ?c predecessor ?d   ?d parent ?b,?a mother ?b
?c parent ?a   ?c predecessor ?d   ?d predecessor ?b,?a mother ?b
?c parent ?a   ?c predecessor ?d   ?b child ?d,?a mother ?b
?a mother ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a mother ?b
?c parent ?a   ?c gender ?d   ?b gender ?d,?a mother ?b
?c spouse ?a   ?c spouse ?d   ?d mother ?b,?a mother ?b
?c spouse ?a   ?c spouse ?d   ?d predecessor ?b,?a mother ?b
?c spouse ?a   ?c spouse ?d   ?d parent ?b,?a mother ?b
?c spouse ?a   ?c spouse ?d   ?b successor ?d,?a mother ?b
?c spouse ?a   ?c spouse ?d   ?b child ?d,?a mother ?b
?c spouse ?a   ?c successor ?d   ?d mother ?b,?a mother ?b
?c spouse ?a   ?c successor ?d   ?d parent ?b,?a mother ?b
?c spouse ?a   ?c gender ?d   ?b gender ?d,?a mother ?b
?a successor ?c   ?c predecessor ?d   ?d mother ?b,?a mother ?b
?a successor ?c   ?c predecessor ?d   ?d parent ?b,?a mother ?b
?a successor ?c   ?c predecessor ?d   ?d predecessor ?b,?a mother ?b
?a successor ?c   ?c predecessor ?d   ?b child ?d,?a mother ?b
?a successor ?c   ?c predecessor ?d   ?b successor ?d,?a mother ?b
?a successor ?c   ?c parent ?d   ?d mother ?b,?a mother ?b
?a successor ?c   ?c parent ?d   ?d parent ?b,?a mother ?b
?a successor ?c   ?c parent ?d   ?d predecessor ?b,?a mother ?b
?a successor ?c   ?c parent ?d   ?b child ?d,?a mother ?b
?a successor ?c   ?c parent ?d   ?b successor ?d,?a mother ?b
?a successor ?c   ?c father ?d   ?d mother ?b,?a mother ?b
?a successor ?c   ?c father ?d   ?d parent ?b,?a mother ?b
?a successor ?c   ?c father ?d   ?d predecessor ?b,?a mother ?b
?a successor ?c   ?c father ?d   ?b child ?d,?a mother ?b
?a successor ?c   ?c father ?d   ?b successor ?d,?a mother ?b
?a successor ?c   ?c spouse ?d   ?d mother ?b,?a mother ?b
?c parent ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b
?a successor ?c   ?c gender ?d   ?b gender ?d,?a mother ?b
?a name ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a mother ?b
?c mother ?a   ?c mother ?d   ?d successor ?b,?a successor ?b
?c mother ?a   ?c mother ?d   ?d child ?b,?a successor ?b
?c mother ?a   ?c mother ?d   ?b predecessor ?d,?a successor ?b
?c mother ?a   ?c mother ?d   ?b parent ?d,?a successor ?b
?c mother ?a   ?c mother ?d   ?b mother ?d,?a successor ?b
?c mother ?a   ?c mother ?d   ?b spouse ?d,?a successor ?b
?c mother ?a   ?c spouse ?d   ?d spouse ?b,?a successor ?b
?c mother ?a   ?c spouse ?d   ?b spouse ?d,?a successor ?b
?c spouse ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b
?c mother ?a   ?c parent ?d   ?d successor ?b,?a successor ?b
?c mother ?a   ?c parent ?d   ?d child ?b,?a successor ?b
?c mother ?a   ?c parent ?d   ?b predecessor ?d,?a successor ?b
?c mother ?a   ?c parent ?d   ?b parent ?d,?a successor ?b
?c mother ?a   ?c parent ?d   ?b mother ?d,?a successor ?b
?c mother ?a   ?c parent ?d   ?b father ?d,?a successor ?b
?c mother ?a   ?c child ?d   ?d parent ?b,?a successor ?b
?c mother ?a   ?c child ?d   ?b child ?d,?a successor ?b
?a father ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a mother ?b
?c mother ?a   ?c child ?d   ?b successor ?d,?a successor ?b
?c mother ?a   ?c name ?d   ?b name ?d,?a successor ?b
?c mother ?a   ?c father ?d   ?d successor ?b,?a successor ?b
?c mother ?a   ?c father ?d   ?d child ?b,?a successor ?b
?c mother ?a   ?c father ?d   ?b father ?d,?a successor ?b
?c mother ?a   ?c father ?d   ?b parent ?d,?a successor ?b
?c mother ?a   ?c father ?d   ?b predecessor ?d,?a successor ?b
?c mother ?a   ?c predecessor ?d   ?d successor ?b,?a successor ?b
?c mother ?a   ?c predecessor ?d   ?d child ?b,?a successor ?b
?c mother ?a   ?c predecessor ?d   ?b predecessor ?d,?a successor ?b
?c child ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b
?c mother ?a   ?c predecessor ?d   ?b parent ?d,?a successor ?b
?c mother ?a   ?c predecessor ?d   ?b mother ?d,?a successor ?b
?c mother ?a   ?c successor ?d   ?d parent ?b,?a successor ?b
?a successor ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b
?c mother ?a   ?c successor ?d   ?d father ?b,?a successor ?b
?c mother ?a   ?c successor ?d   ?b successor ?d,?a successor ?b
?c mother ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a successor ?b
?c mother ?a   ?c successor ?d   ?d predecessor ?b,?a successor ?b
?c mother ?a   ?c gender ?d   ?b gender ?d,?a successor ?b
?c mother ?a   ?c successor ?d   ?b child ?d,?a successor ?b
?c mother ?a   ?c mother ?d   ?b child ?d,?a mother ?b
?c mother ?a   ?c parent ?d   ?d mother ?b,?a mother ?b
?c marriedTo ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a mother ?b
?c mother ?a   ?c mother ?d   ?d parent ?b,?a mother ?b
?c mother ?a   ?c parent ?d   ?d parent ?b,?a mother ?b
?c mother ?a   ?c parent ?d   ?b child ?d,?a mother ?b
?c child ?a   ?c parent ?d   ?d child ?b,?a mother ?b
?c child ?a   ?c parent ?d   ?d successor ?b,?a mother ?b
?c child ?a   ?c parent ?d   ?b parent ?d,?a mother ?b
?c mother ?a   ?c gender ?d   ?b gender ?d,?a mother ?b
?c child ?a   ?c parent ?d   ?b father ?d,?a mother ?b
?c child ?a   ?c parent ?d   ?b mother ?d,?a mother ?b
?c child ?a   ?c name ?d   ?d name ?b,?a mother ?b
?c child ?a   ?c parent ?d   ?b predecessor ?d,?a mother ?b
?c child ?a   ?c name ?d   ?b name ?d,?a mother ?b
?c mother ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b
?c child ?a   ?c father ?d   ?d child ?b,?a mother ?b
?c child ?a   ?c father ?d   ?d successor ?b,?a mother ?b
?a successor ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a mother ?b
?c child ?a   ?c father ?d   ?b father ?d,?a mother ?b
?c child ?a   ?c father ?d   ?b parent ?d,?a mother ?b
?c child ?a   ?c spouse ?d   ?d spouse ?b,?a mother ?b
?c child ?a   ?c spouse ?d   ?d name ?b,?a mother ?b
?c child ?a   ?c spouse ?d   ?b spouse ?d,?a mother ?b
?c child ?a   ?c spouse ?d   ?b successor ?d,?a mother ?b
?c marriedTo ?a   ?c marriedTo ?d   ?d mother ?b,?a mother ?b
?c marriedTo ?a   ?c marriedTo ?d   ?b child ?d,?a mother ?b
?c child ?a   ?c spouse ?d   ?b name ?d,?a mother ?b
?c child ?a   ?c predecessor ?d   ?d child ?b,?a mother ?b
?c child ?a   ?c predecessor ?d   ?d successor ?b,?a mother ?b
?c child ?a   ?c predecessor ?d   ?d predecessor ?b,?a mother ?b
?c child ?a   ?c predecessor ?d   ?b predecessor ?d,?a mother ?b
?c child ?a   ?c predecessor ?d   ?b parent ?d,?a mother ?b
?c child ?a   ?c marriedTo ?d   ?d marriedTo ?b,?a mother ?b
?c child ?a   ?c marriedTo ?d   ?b marriedTo ?d,?a mother ?b
?c child ?a   ?c predecessor ?d   ?b successor ?d,?a mother ?b
?c child ?a   ?c successor ?d   ?d mother ?b,?a mother ?b
?c child ?a   ?c successor ?d   ?d parent ?b,?a mother ?b
?c mother ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b
?c child ?a   ?c successor ?d   ?d predecessor ?b,?a mother ?b
?c child ?a   ?c successor ?d   ?d spouse ?b,?a mother ?b
?c child ?a   ?c successor ?d   ?b child ?d,?a mother ?b
?c child ?a   ?c successor ?d   ?b spouse ?d,?a mother ?b
?c child ?a   ?c successor ?d   ?b successor ?d,?a mother ?b
?a spouse ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a mother ?b
?c child ?a   ?c child ?d   ?d predecessor ?b,?a mother ?b
?c child ?a   ?c child ?d   ?d mother ?b,?a mother ?b
?c child ?a   ?c child ?d   ?d parent ?b,?a mother ?b
?c child ?a   ?c mother ?d   ?d child ?b,?a mother ?b
?c child ?a   ?c child ?d   ?b successor ?d,?a mother ?b
?c child ?a   ?c mother ?d   ?b parent ?d,?a mother ?b
?c child ?a   ?c child ?d   ?b child ?d,?a mother ?b
?a child ?c   ?c parent ?d   ?d mother ?b,?a mother ?b
?c child ?a   ?c gender ?d   ?b gender ?d,?a mother ?b
?a child ?c   ?c parent ?d   ?d predecessor ?b,?a mother ?b
?a child ?c   ?c parent ?d   ?d parent ?b,?a mother ?b
?a child ?c   ?c mother ?d   ?d mother ?b,?a mother ?b
?a child ?c   ?c parent ?d   ?b child ?d,?a mother ?b
?a child ?c   ?c mother ?d   ?d parent ?b,?a mother ?b
?c child ?a   ?c mother ?d   ?b mother ?d,?a mother ?b
